case_id,split,image_path,mask_path,height,width,fg_ratio,orig_height,orig_width,orig_channels,intensity_min,intensity_max,mask_unique_values,is_empty,is_too_small,is_too_large,is_abnormal
ISIC_0012360,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012360.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012360_segmentation.png,256,256,0.04776,2000,3008,3,9.0,188.0,"[0, 255]",False,False,False,False
ISIC_0009958,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009958.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009958_segmentation.png,256,256,0.150192,768,1024,3,19.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010013,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010013.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010013_segmentation.png,256,256,0.170273,768,1024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010105,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010105.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010105_segmentation.png,256,256,0.144806,768,1024,3,20.0,250.0,"[0, 255]",False,False,False,False
ISIC_0006612,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0006612.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0006612_segmentation.png,256,256,0.062576,2848,4288,3,13.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010566,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010566.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010566_segmentation.png,256,256,0.142181,768,1024,3,32.0,240.0,"[0, 255]",False,False,False,False
ISIC_0010326,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010326.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010326_segmentation.png,256,256,0.353195,768,1024,3,22.0,200.0,"[0, 255]",False,False,False,False
ISIC_0000301,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000301.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000301_segmentation.png,256,256,0.840546,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000523,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000523.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000523_segmentation.png,256,256,0.21669,802,919,3,0.0,182.0,"[0, 255]",False,False,False,False
ISIC_0000063,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000063.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000063_segmentation.png,256,256,0.433121,1129,1504,3,0.0,232.0,"[0, 255]",False,False,False,False
ISIC_0010458,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010458.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010458_segmentation.png,256,256,0.133331,768,1024,3,61.0,212.0,"[0, 255]",False,False,False,False
ISIC_0012674,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012674.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012674_segmentation.png,256,256,0.086884,2000,3008,3,22.0,243.0,"[0, 255]",False,False,False,False
ISIC_0012246,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012246.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012246_segmentation.png,256,256,0.134476,2848,4288,3,19.0,245.0,"[0, 255]",False,False,False,False
ISIC_0012309,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012309.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012309_segmentation.png,256,256,0.030731,2848,4288,3,17.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010346,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010346.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010346_segmentation.png,256,256,0.293564,768,1024,3,47.0,227.0,"[0, 255]",False,False,False,False
ISIC_0000021,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000021.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000021_segmentation.png,256,256,0.253906,1129,1504,3,0.0,209.0,"[0, 255]",False,False,False,False
ISIC_0012487,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012487.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012487_segmentation.png,256,256,0.048538,2000,3008,3,28.0,254.0,"[0, 255]",False,False,False,False
ISIC_0000226,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000226.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000226_segmentation.png,256,256,0.474731,672,964,3,2.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010492,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010492.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010492_segmentation.png,256,256,0.811249,768,1024,3,9.0,211.0,"[0, 255]",False,False,False,False
ISIC_0000531,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000531.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000531_segmentation.png,256,256,0.18602,802,919,3,0.0,217.0,"[0, 255]",False,False,False,False
ISIC_0010573,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010573.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010573_segmentation.png,256,256,0.382309,768,1024,3,4.0,196.0,"[0, 255]",False,False,False,False
ISIC_0009874,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009874.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009874_segmentation.png,256,256,0.136017,768,1024,3,2.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012299,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012299.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012299_segmentation.png,256,256,0.176605,2000,3008,3,53.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000187,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000187.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000187_segmentation.png,256,256,0.812149,542,722,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0011084,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011084.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011084_segmentation.png,256,256,0.277176,768,1024,3,11.0,228.0,"[0, 255]",False,False,False,False
ISIC_0010229,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010229.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010229_segmentation.png,256,256,0.189026,768,1024,3,5.0,250.0,"[0, 255]",False,False,False,False
ISIC_0010041,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010041.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010041_segmentation.png,256,256,0.833618,768,1024,3,22.0,202.0,"[0, 255]",False,False,False,False
ISIC_0011326,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011326.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011326_segmentation.png,256,256,0.208908,768,1024,3,34.0,205.0,"[0, 255]",False,False,False,False
ISIC_0000189,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000189.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000189_segmentation.png,256,256,0.407898,1051,1502,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010248,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010248.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010248_segmentation.png,256,256,0.34021,768,1024,3,47.0,213.0,"[0, 255]",False,False,False,False
ISIC_0010335,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010335.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010335_segmentation.png,256,256,0.671799,768,1024,3,4.0,221.0,"[0, 255]",False,False,False,False
ISIC_0009976,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009976.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009976_segmentation.png,256,256,0.121704,768,1024,3,21.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010349,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010349.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010349_segmentation.png,256,256,0.673843,768,1024,3,19.0,225.0,"[0, 255]",False,False,False,False
ISIC_0008552,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0008552.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0008552_segmentation.png,256,256,0.039932,2848,4288,3,11.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000380,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000380.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000380_segmentation.png,256,256,0.407959,1958,2155,3,0.0,210.0,"[0, 255]",False,False,False,False
ISIC_0010267,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010267.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010267_segmentation.png,256,256,0.534637,768,1024,3,0.0,240.0,"[0, 255]",False,False,False,False
ISIC_0012390,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012390.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012390_segmentation.png,256,256,0.131027,2000,3008,3,13.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000101,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000101.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000101_segmentation.png,256,256,0.389908,1704,2272,3,0.0,254.0,"[0, 255]",False,False,False,False
ISIC_0012549,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012549.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012549_segmentation.png,256,256,0.051239,2848,4288,3,17.0,241.0,"[0, 255]",False,False,False,False
ISIC_0012400,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012400.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012400_segmentation.png,256,256,0.13649,2848,4288,3,19.0,255.0,"[0, 255]",False,False,False,False
ISIC_0012517,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012517.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012517_segmentation.png,256,256,0.107269,2848,4288,3,9.0,193.0,"[0, 255]",False,False,False,False
ISIC_0010212,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010212.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010212_segmentation.png,256,256,0.335892,768,1024,3,27.0,248.0,"[0, 255]",False,False,False,False
ISIC_0001140,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0001140.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0001140_segmentation.png,256,256,0.294434,1936,1936,3,10.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000098,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000098.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000098_segmentation.png,256,256,0.022491,1536,2048,3,0.0,235.0,"[0, 255]",False,False,False,False
ISIC_0000479,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000479.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000479_segmentation.png,256,256,0.500061,802,919,3,16.0,197.0,"[0, 255]",False,False,False,False
ISIC_0004115,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0004115.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0004115_segmentation.png,256,256,0.078522,2848,4288,3,0.0,248.0,"[0, 255]",False,False,False,False
ISIC_0000514,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000514.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000514_segmentation.png,256,256,0.130066,802,919,3,0.0,232.0,"[0, 255]",False,False,False,False
ISIC_0000343,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000343.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000343_segmentation.png,256,256,0.323868,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000151,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000151.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000151_segmentation.png,256,256,0.099365,1536,2048,3,0.0,191.0,"[0, 255]",False,False,False,False
ISIC_0008347,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0008347.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0008347_segmentation.png,256,256,0.034012,2848,4288,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0010596,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0010596.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0010596_segmentation.png,256,256,0.40683,768,1024,3,0.0,230.0,"[0, 255]",False,False,False,False
ISIC_0007557,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0007557.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0007557_segmentation.png,256,256,0.128845,2016,3024,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000349,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000349.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000349_segmentation.png,256,256,0.127625,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0000342,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0000342.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0000342_segmentation.png,256,256,0.169159,576,767,3,0.0,255.0,"[0, 255]",False,False,False,False
ISIC_0009942,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0009942.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0009942_segmentation.png,256,256,0.195328,768,1024,3,4.0,229.0,"[0, 255]",False,False,False,False
ISIC_0012263,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0012263.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0012263_segmentation.png,256,256,0.039444,2848,4288,3,18.0,173.0,"[0, 255]",False,False,False,False
ISIC_0011143,train,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1-2_Training_Input\ISIC2018_Task1-2_Training_Input\ISIC_0011143.jpg,F:\PythonProjects\cv_study_project\data\ISIC2018_Task1_Training_GroundTruth\ISIC2018_Task1_Training_GroundTruth\ISIC_0011143_segmentation.png,256,256,0.012222,768,1024,3,36.0,251.0,"[0, 255]",False,False,False,False
